date,vessel_type,origin_country,freight_rate_usd_per_tonne,bunker_price_usd_per_tonne_ifo380,port_congestion_index
2024-05-11,Handysize,Australia,11.0,465.6,0.166
2024-05-12,Handysize,Australia,11.03,455.6,0.408
2024-05-13,Handysize,Australia,10.81,474.5,0.346
2024-05-14,Handysize,Australia,10.72,482.3,0.427
2024-05-15,Handysize,Australia,10.83,461.8,0.558
2024-05-16,Handysize,Australia,10.75,477.9,0.416
2024-05-17,Handysize,Australia,10.75,455.4,0.049
2024-05-18,Handysize,Australia,10.87,460.2,0.315
2024-05-19,Handysize,Australia,10.76,469.5,0.169
2024-05-20,Handysize,Australia,10.72,440.9,0.295
2024-05-21,Handysize,Australia,11.06,483.8,0.62
2024-05-22,Handysize,Australia,10.85,489.6,0.185
2024-05-23,Handysize,Australia,10.5,443.2,0.538
2024-05-24,Handysize,Australia,10.71,471.0,0.311
2024-05-25,Handysize,Australia,10.53,456.3,0.148
2024-05-26,Handysize,Australia,10.38,481.2,0.433
2024-05-27,Handysize,Australia,10.67,474.5,0.479
2024-05-28,Handysize,Australia,10.7,470.4,0.576
2024-05-29,Handysize,Australia,10.83,445.3,0.346
2024-05-30,Handysize,Australia,10.82,463.3,0.189
2024-05-31,Handysize,Australia,10.91,449.4,0.638
2024-06-01,Handysize,Australia,10.96,455.2,0.373
2024-06-02,Handysize,Australia,10.88,441.4,0.392
2024-06-03,Handysize,Australia,10.72,471.7,0.275
2024-06-04,Handysize,Australia,10.56,457.9,0.5
2024-06-05,Handysize,Australia,10.56,458.6,0.121
2024-06-06,Handysize,Australia,10.59,451.6,0.31
2024-06-07,Handysize,Australia,10.7,494.8,0.455
2024-06-08,Handysize,Australia,10.43,460.4,0.171
2024-06-09,Handysize,Australia,10.25,453.0,0.568
2024-06-10,Handysize,Australia,10.08,477.1,0.206
2024-06-11,Handysize,Australia,10.02,473.3,0.477
2024-06-12,Handysize,Australia,10.01,475.9,0.028
2024-06-13,Handysize,Australia,9.93,459.5,0.363
2024-06-14,Handysize,Australia,9.93,477.7,0.06
2024-06-15,Handysize,Australia,9.74,450.2,0.395
2024-06-16,Handysize,Australia,9.82,462.8,0.415
2024-06-17,Handysize,Australia,9.92,469.0,0.293
2024-06-18,Handysize,Australia,9.81,454.5,0.408
2024-06-19,Handysize,Australia,9.81,493.7,0.289
2024-06-20,Handysize,Australia,9.79,445.2,0.499
2024-06-21,Handysize,Australia,9.72,463.8,0.228
2024-06-22,Handysize,Australia,9.73,439.2,0.598
2024-06-23,Handysize,Australia,9.63,464.7,0.451
2024-06-24,Handysize,Australia,9.7,469.8,0.343
2024-06-25,Handysize,Australia,9.63,463.7,0.272
2024-06-26,Handysize,Australia,9.63,452.7,0.731
2024-06-27,Handysize,Australia,9.48,459.2,0.316
2024-06-28,Handysize,Australia,9.5,479.3,0.409
2024-06-29,Handysize,Australia,9.4,459.5,0.378
2024-06-30,Handysize,Australia,9.27,474.4,0.33
2024-07-01,Handysize,Australia,9.32,477.3,0.287
2024-07-02,Handysize,Australia,9.19,445.0,0.257
2024-07-03,Handysize,Australia,9.19,438.6,0.302
2024-07-04,Handysize,Australia,9.01,436.0,0.247
2024-07-05,Handysize,Australia,9.11,481.4,0.652
2024-07-06,Handysize,Australia,9.24,456.5,0.456
2024-07-07,Handysize,Australia,9.5,430.9,0.498
2024-07-08,Handysize,Australia,9.52,456.1,0.288
2024-07-09,Handysize,Australia,9.84,466.2,0.648
2024-07-10,Handysize,Australia,9.83,429.3,0.578
2024-07-11,Handysize,Australia,9.99,442.8,0.48
2024-07-12,Handysize,Australia,10.07,456.3,0.318
2024-07-13,Handysize,Australia,10.15,452.5,0.446
2024-07-14,Handysize,Australia,10.18,436.4,0.577
2024-07-15,Handysize,Australia,10.01,454.0,0.335
2024-07-16,Handysize,Australia,9.98,462.8,0.141
2024-07-17,Handysize,Australia,9.84,457.7,0.374
2024-07-18,Handysize,Australia,9.91,453.3,0.44
2024-07-19,Handysize,Australia,10.09,484.5,0.166
2024-07-20,Handysize,Australia,10.19,449.2,0.275
2024-07-21,Handysize,Australia,10.2,413.9,0.492
2024-07-22,Handysize,Australia,10.2,436.9,0.016
2024-07-23,Handysize,Australia,10.16,426.2,0.424
2024-07-24,Handysize,Australia,10.01,468.3,0.282
2024-07-25,Handysize,Australia,10.19,446.8,0.469
2024-07-26,Handysize,Australia,10.05,463.5,0.375
2024-07-27,Handysize,Australia,9.81,452.1,0.571
2024-07-28,Handysize,Australia,9.7,466.2,0.619
2024-07-29,Handysize,Australia,9.71,439.5,0.486
2024-07-30,Handysize,Australia,9.61,457.9,0.334
2024-07-31,Handysize,Australia,9.38,446.1,0.511
2024-08-01,Handysize,Australia,9.68,441.2,0.408
2024-08-02,Handysize,Australia,9.56,464.2,0.135
2024-08-03,Handysize,Australia,9.43,456.4,0.261
2024-08-04,Handysize,Australia,9.51,452.2,0.681
2024-08-05,Handysize,Australia,9.62,437.4,0.395
2024-08-06,Handysize,Australia,9.45,439.4,0.594
2024-08-07,Handysize,Australia,9.23,447.0,0.302
2024-08-08,Handysize,Australia,9.08,444.9,0.385
2024-08-09,Handysize,Australia,9.17,437.7,0.298
2024-08-10,Handysize,Australia,9.15,433.1,0.618
2024-08-11,Handysize,Australia,8.74,461.2,0.412
2024-08-12,Handysize,Australia,8.84,478.5,0.567
2024-08-13,Handysize,Australia,9.03,429.2,0.353
2024-08-14,Handysize,Australia,8.94,456.4,0.418
2024-08-15,Handysize,Australia,8.86,426.7,0.565
2024-08-16,Handysize,Australia,9.05,449.7,0.655
2024-08-17,Handysize,Australia,8.97,451.5,0.354
2024-08-18,Handysize,Australia,8.92,450.8,0.336
2024-08-19,Handysize,Australia,8.87,424.3,0.674
2024-08-20,Handysize,Australia,8.8,441.5,0.189
2024-08-21,Handysize,Australia,8.76,473.7,0.524
2024-08-22,Handysize,Australia,8.75,441.5,0.296
2024-08-23,Handysize,Australia,8.64,446.6,0.449
2024-08-24,Handysize,Australia,8.71,434.1,0.491
2024-08-25,Handysize,Australia,8.66,452.0,0.404
2024-08-26,Handysize,Australia,8.6,448.6,0.632
2024-08-27,Handysize,Australia,8.36,444.7,0.656
2024-08-28,Handysize,Australia,7.91,430.9,0.509
2024-08-29,Handysize,Australia,8.09,442.1,0.485
2024-08-30,Handysize,Australia,7.99,440.9,0.743
2024-08-31,Handysize,Australia,7.77,426.1,0.313
2024-09-01,Handysize,Australia,7.81,441.9,0.424
2024-09-02,Handysize,Australia,8.0,457.7,0.616
2024-09-03,Handysize,Australia,7.96,431.9,0.402
2024-09-04,Handysize,Australia,7.81,444.9,0.415
2024-09-05,Handysize,Australia,7.8,415.9,0.41
2024-09-06,Handysize,Australia,7.83,444.6,0.517
2024-09-07,Handysize,Australia,8.0,423.6,0.443
2024-09-08,Handysize,Australia,7.97,436.6,0.404
2024-09-09,Handysize,Australia,7.84,443.6,0.61
2024-09-10,Handysize,Australia,7.98,442.7,0.546
2024-09-11,Handysize,Australia,7.99,432.0,0.444
2024-09-12,Handysize,Australia,8.05,418.0,0.492
2024-09-13,Handysize,Australia,8.14,411.6,0.543
2024-09-14,Handysize,Australia,8.2,421.0,0.744
2024-09-15,Handysize,Australia,8.25,459.2,0.563
2024-09-16,Handysize,Australia,8.11,436.0,0.756
2024-09-17,Handysize,Australia,8.06,432.2,0.361
2024-09-18,Handysize,Australia,7.98,452.0,0.245
2024-09-19,Handysize,Australia,8.31,441.6,0.873
2024-09-20,Handysize,Australia,8.32,414.5,0.302
2024-09-21,Handysize,Australia,8.43,407.6,0.712
2024-09-22,Handysize,Australia,8.26,452.1,0.509
2024-09-23,Handysize,Australia,8.39,439.5,0.366
2024-09-24,Handysize,Australia,8.31,438.8,0.497
2024-09-25,Handysize,Australia,8.63,438.9,0.454
2024-09-26,Handysize,Australia,8.7,432.2,0.512
2024-09-27,Handysize,Australia,8.91,456.9,0.586
2024-09-28,Handysize,Australia,9.0,410.2,0.36
2024-09-29,Handysize,Australia,8.75,450.7,0.752
2024-09-30,Handysize,Australia,8.88,421.5,0.488
2024-10-01,Handysize,Australia,8.57,419.1,0.708
2024-10-02,Handysize,Australia,8.75,414.6,0.304
2024-10-03,Handysize,Australia,8.73,438.4,0.453
2024-10-04,Handysize,Australia,8.71,445.7,0.562
2024-10-05,Handysize,Australia,8.87,473.9,0.506
2024-10-06,Handysize,Australia,8.85,445.6,0.74
2024-10-07,Handysize,Australia,8.88,430.3,0.319
2024-10-08,Handysize,Australia,8.84,423.6,0.415
2024-10-09,Handysize,Australia,8.75,423.3,0.495
2024-10-10,Handysize,Australia,8.79,408.4,0.647
2024-10-11,Handysize,Australia,8.96,443.5,0.484
2024-10-12,Handysize,Australia,9.65,393.1,0.65
2024-10-13,Handysize,Australia,9.35,424.2,0.541
2024-10-14,Handysize,Australia,9.57,431.4,0.315
2024-10-15,Handysize,Australia,10.09,410.9,0.36
2024-10-16,Handysize,Australia,10.2,389.3,0.568
2024-10-17,Handysize,Australia,10.27,385.9,0.368
2024-10-18,Handysize,Australia,10.13,393.5,0.766
2024-10-19,Handysize,Australia,9.89,379.4,0.465
2024-10-20,Handysize,Australia,9.93,437.3,0.427
2024-10-21,Handysize,Australia,10.27,405.4,0.262
2024-10-22,Handysize,Australia,10.66,447.4,0.492
2024-10-23,Handysize,Australia,10.52,412.0,0.432
2024-10-24,Handysize,Australia,10.93,407.5,0.571
2024-10-25,Handysize,Australia,10.91,427.1,0.588
2024-10-26,Handysize,Australia,11.41,411.0,0.441
2024-10-27,Handysize,Australia,10.99,413.1,0.543
2024-10-28,Handysize,Australia,10.94,447.2,0.52
2024-10-29,Handysize,Australia,11.17,402.7,0.54
2024-10-30,Handysize,Australia,11.52,428.4,0.69
2024-10-31,Handysize,Australia,11.59,431.4,0.503
2024-11-01,Handysize,Australia,11.79,422.4,0.675
2024-11-02,Handysize,Australia,12.13,432.8,0.523
2024-11-03,Handysize,Australia,11.95,406.4,0.696
2024-11-04,Handysize,Australia,13.02,410.0,0.16
2024-11-05,Handysize,Australia,13.57,399.9,0.339
2024-11-06,Handysize,Australia,13.45,418.0,0.718
2024-11-07,Handysize,Australia,13.65,371.7,0.429
2024-11-08,Handysize,Australia,13.52,438.4,0.663
2024-11-09,Handysize,Australia,13.27,412.9,0.63
2024-11-10,Handysize,Australia,13.12,419.4,0.589
2024-11-11,Handysize,Australia,12.77,418.1,0.294
2024-11-12,Handysize,Australia,13.35,381.6,0.59
2024-11-13,Handysize,Australia,13.51,400.0,0.781
2024-11-14,Handysize,Australia,13.03,397.1,0.492
2024-11-15,Handysize,Australia,12.5,443.1,0.625
2024-11-16,Handysize,Australia,12.59,401.1,0.705
2024-11-17,Handysize,Australia,12.25,435.3,0.358
2024-11-18,Handysize,Australia,12.32,426.6,0.675
2024-11-19,Handysize,Australia,11.9,415.8,0.274
2024-11-20,Handysize,Australia,11.12,435.3,0.222
2024-11-21,Handysize,Australia,11.58,422.6,0.571
2024-11-22,Handysize,Australia,11.0,385.0,0.504
2024-11-23,Handysize,Australia,11.21,419.1,0.6
2024-11-24,Handysize,Australia,11.18,422.1,0.671
2024-11-25,Handysize,Australia,11.09,388.4,0.464
2024-11-26,Handysize,Australia,10.52,417.1,0.715
2024-11-27,Handysize,Australia,10.4,431.5,0.559
2024-11-28,Handysize,Australia,9.89,438.4,0.441
2024-11-29,Handysize,Australia,10.18,418.6,0.917
2024-11-30,Handysize,Australia,9.77,412.0,0.539
2024-12-01,Handysize,Australia,9.71,425.7,0.395
2024-12-02,Handysize,Australia,10.15,405.9,0.55
2024-12-03,Handysize,Australia,9.55,385.8,0.45
2024-12-04,Handysize,Australia,9.54,421.8,0.725
2024-12-05,Handysize,Australia,10.18,436.4,0.503
2024-12-06,Handysize,Australia,10.55,430.8,0.753
2024-12-07,Handysize,Australia,10.46,363.8,0.532
2024-12-08,Handysize,Australia,10.88,417.4,0.551
2024-12-09,Handysize,Australia,11.22,402.0,0.472
2024-12-10,Handysize,Australia,11.28,431.2,0.603
2024-12-11,Handysize,Australia,10.8,401.0,0.564
2024-12-12,Handysize,Australia,10.62,403.9,0.36
2024-12-13,Handysize,Australia,10.84,410.4,0.616
2024-12-14,Handysize,Australia,10.9,423.9,0.595
2024-12-15,Handysize,Australia,10.97,401.4,0.579
2024-12-16,Handysize,Australia,10.68,408.8,0.66
2024-12-17,Handysize,Australia,10.99,430.1,0.615
2024-12-18,Handysize,Australia,10.99,423.4,0.474
2024-12-19,Handysize,Australia,10.91,400.3,0.652
2024-12-20,Handysize,Australia,10.55,413.5,0.572
2024-12-21,Handysize,Australia,10.44,391.6,0.246
2024-12-22,Handysize,Australia,10.01,399.5,0.647
2024-12-23,Handysize,Australia,9.91,424.7,0.533
2024-12-24,Handysize,Australia,9.49,422.4,0.167
2024-12-25,Handysize,Australia,9.73,385.5,0.48
2024-12-26,Handysize,Australia,10.16,416.3,0.772
2024-12-27,Handysize,Australia,10.73,401.6,0.385
2024-12-28,Handysize,Australia,10.52,400.7,0.702
2024-12-29,Handysize,Australia,10.84,391.7,0.416
2024-12-30,Handysize,Australia,10.58,412.1,0.24
2024-12-31,Handysize,Australia,10.38,411.3,0.773
2025-01-01,Handysize,Australia,10.48,402.5,0.492
2025-01-02,Handysize,Australia,10.66,431.4,0.708
2025-01-03,Handysize,Australia,10.94,397.3,0.58
2025-01-04,Handysize,Australia,11.04,362.3,0.55
2025-01-05,Handysize,Australia,11.32,417.9,0.548
2025-01-06,Handysize,Australia,11.15,415.7,0.577
2025-01-07,Handysize,Australia,11.12,413.8,0.512
2025-01-08,Handysize,Australia,11.44,431.4,0.728
2025-01-09,Handysize,Australia,11.33,419.3,0.409
2025-01-10,Handysize,Australia,11.82,434.5,0.764
2025-01-11,Handysize,Australia,11.91,391.6,0.559
2025-01-12,Handysize,Australia,11.75,387.0,0.331
2025-01-13,Handysize,Australia,11.79,402.1,0.624
2025-01-14,Handysize,Australia,11.86,420.3,0.667
2025-01-15,Handysize,Australia,12.15,427.9,0.555
2025-01-16,Handysize,Australia,12.42,386.3,0.84
2025-01-17,Handysize,Australia,12.33,401.2,0.474
2025-01-18,Handysize,Australia,12.23,429.5,0.47
2025-01-19,Handysize,Australia,12.27,409.7,0.466
2025-01-20,Handysize,Australia,12.09,409.1,0.469
2025-01-21,Handysize,Australia,11.66,401.9,0.605
2025-01-22,Handysize,Australia,12.03,411.3,0.573
2025-01-23,Handysize,Australia,11.73,376.7,0.372
2025-01-24,Handysize,Australia,11.56,395.9,0.438
2025-01-25,Handysize,Australia,11.23,379.4,0.379
2025-01-26,Handysize,Australia,11.47,423.2,0.364
2025-01-27,Handysize,Australia,11.58,418.3,0.776
2025-01-28,Handysize,Australia,11.7,393.7,0.442
2025-01-29,Handysize,Australia,11.29,366.3,0.612
2025-01-30,Handysize,Australia,11.16,410.3,0.46
2025-01-31,Handysize,Australia,11.01,401.8,0.528
2025-02-01,Handysize,Australia,10.74,393.5,0.448
2025-02-02,Handysize,Australia,10.64,383.4,0.333
2025-02-03,Handysize,Australia,10.71,407.3,0.401
2025-02-04,Handysize,Australia,10.62,393.4,0.742
2025-02-05,Handysize,Australia,10.81,381.6,0.461
2025-02-06,Handysize,Australia,11.02,380.4,0.358
2025-02-07,Handysize,Australia,11.36,389.3,0.538
2025-02-08,Handysize,Australia,11.48,389.5,0.577
2025-02-09,Handysize,Australia,11.55,384.6,0.631
2025-02-10,Handysize,Australia,11.82,371.4,0.331
2025-02-11,Handysize,Australia,11.62,398.1,0.522
2025-02-12,Handysize,Australia,11.83,416.1,0.204
2025-02-13,Handysize,Australia,11.78,390.4,0.474
2025-02-14,Handysize,Australia,11.8,383.9,0.472
2025-02-15,Handysize,Australia,11.85,391.4,0.612
2025-02-16,Handysize,Australia,12.03,389.2,0.578
2025-02-17,Handysize,Australia,12.14,406.4,0.27
2025-02-18,Handysize,Australia,12.19,383.9,0.618
2025-02-19,Handysize,Australia,11.87,396.1,0.508
2025-02-20,Handysize,Australia,11.89,403.8,0.548
2025-02-21,Handysize,Australia,11.78,400.3,0.513
2025-02-22,Handysize,Australia,11.64,387.3,0.656
2025-02-23,Handysize,Australia,11.37,397.8,0.533
2025-02-24,Handysize,Australia,11.16,382.9,0.631
2025-02-25,Handysize,Australia,11.13,382.2,0.592
2025-02-26,Handysize,Australia,11.17,404.9,0.308
2025-02-27,Handysize,Australia,11.28,390.2,0.427
2025-02-28,Handysize,Australia,11.39,416.5,0.502
2025-03-01,Handysize,Australia,11.58,413.3,0.601
2025-03-02,Handysize,Australia,11.35,391.3,0.445
2025-03-03,Handysize,Australia,11.65,387.6,0.838
2025-03-04,Handysize,Australia,12.02,382.2,0.345
2025-03-05,Handysize,Australia,11.9,384.6,0.763
2025-03-06,Handysize,Australia,11.91,379.5,0.316
2025-03-07,Handysize,Australia,11.87,382.9,0.255
2025-03-08,Handysize,Australia,11.64,388.3,0.391
2025-03-09,Handysize,Australia,11.53,412.6,0.622
2025-03-10,Handysize,Australia,11.48,386.3,0.438
2025-03-11,Handysize,Australia,10.91,392.4,0.522
2025-03-12,Handysize,Australia,10.59,389.9,0.506
2025-03-13,Handysize,Australia,10.85,395.4,0.624
2025-03-14,Handysize,Australia,11.06,381.0,0.373
2025-03-15,Handysize,Australia,11.01,411.1,0.424
2025-03-16,Handysize,Australia,10.82,414.0,0.433
2025-03-17,Handysize,Australia,10.79,371.2,0.202
2025-03-18,Handysize,Australia,10.67,390.0,0.061
2025-03-19,Handysize,Australia,10.58,396.6,0.203
2025-03-20,Handysize,Australia,10.98,405.6,0.63
2025-03-21,Handysize,Australia,10.89,377.1,0.456
2025-03-22,Handysize,Australia,10.88,389.5,0.501
2025-03-23,Handysize,Australia,10.69,376.8,0.401
2025-03-24,Handysize,Australia,10.31,380.8,0.614
2025-03-25,Handysize,Australia,10.05,412.3,0.438
2025-03-26,Handysize,Australia,10.08,427.5,0.649
2025-03-27,Handysize,Australia,10.12,374.4,0.278
2025-03-28,Handysize,Australia,10.05,373.9,0.322
2025-03-29,Handysize,Australia,10.12,383.3,0.298
2025-03-30,Handysize,Australia,9.87,403.4,0.503
2025-03-31,Handysize,Australia,9.86,417.3,0.522
2025-04-01,Handysize,Australia,10.39,380.7,0.301
2025-04-02,Handysize,Australia,10.85,395.8,0.286
2025-04-03,Handysize,Australia,10.36,396.4,0.383
2025-04-04,Handysize,Australia,10.66,381.9,0.246
2025-04-05,Handysize,Australia,10.3,403.4,0.489
2025-04-06,Handysize,Australia,10.34,373.5,0.507
2025-04-07,Handysize,Australia,10.92,389.6,0.365
2025-04-08,Handysize,Australia,11.24,379.8,0.773
2025-04-09,Handysize,Australia,11.25,384.8,0.656
2025-04-10,Handysize,Australia,11.64,406.9,0.764
2025-04-11,Handysize,Australia,11.61,365.2,0.349
2025-04-12,Handysize,Australia,11.63,377.6,0.177
2025-04-13,Handysize,Australia,11.63,369.1,0.42
2025-04-14,Handysize,Australia,11.77,399.8,0.466
2025-04-15,Handysize,Australia,12.42,382.4,0.381
2025-04-16,Handysize,Australia,12.54,389.3,0.594
2025-04-17,Handysize,Australia,12.12,401.5,0.23
2025-04-18,Handysize,Australia,12.17,379.7,0.472
2025-04-19,Handysize,Australia,11.77,408.0,0.487
2025-04-20,Handysize,Australia,12.14,388.6,0.593
2025-04-21,Handysize,Australia,12.34,407.6,0.488
2025-04-22,Handysize,Australia,12.38,409.3,0.518
2025-04-23,Handysize,Australia,11.74,394.0,0.36
2025-04-24,Handysize,Australia,11.73,388.0,0.168
2025-04-25,Handysize,Australia,11.92,409.6,0.681
2025-04-26,Handysize,Australia,11.81,392.2,0.37
2025-04-27,Handysize,Australia,11.91,381.5,0.391
2025-04-28,Handysize,Australia,11.83,342.2,0.503
2025-04-29,Handysize,Australia,11.69,374.8,0.239
2025-04-30,Handysize,Australia,11.33,392.7,0.416
2025-05-01,Handysize,Australia,11.53,413.4,0.232
2025-05-02,Handysize,Australia,11.32,369.8,0.224
2025-05-03,Handysize,Australia,11.25,378.1,0.364
2025-05-04,Handysize,Australia,11.18,404.7,0.351
2025-05-05,Handysize,Australia,10.57,407.2,0.383
2025-05-06,Handysize,Australia,10.27,411.3,0.513
2025-05-07,Handysize,Australia,10.58,366.4,0.456
2025-05-08,Handysize,Australia,10.58,387.5,0.552
2025-05-09,Handysize,Australia,10.75,411.8,0.376
2025-05-10,Handysize,Australia,10.79,367.6,0.109
2025-05-11,Handysize,Australia,10.81,404.0,0.266
2025-05-12,Handysize,Australia,10.56,389.5,0.366
2025-05-13,Handysize,Australia,10.48,363.9,0.402
2025-05-14,Handysize,Australia,10.92,406.6,0.208
2025-05-15,Handysize,Australia,10.92,379.8,0.547
2025-05-16,Handysize,Australia,11.35,393.6,0.293
2025-05-17,Handysize,Australia,11.54,399.7,0.397
2025-05-18,Handysize,Australia,11.2,368.6,0.582
2025-05-19,Handysize,Australia,11.22,363.0,0.507
2025-05-20,Handysize,Australia,10.95,389.5,0.217
2025-05-21,Handysize,Australia,10.9,395.1,0.358
2025-05-22,Handysize,Australia,10.7,423.8,0.215
2025-05-23,Handysize,Australia,10.21,380.8,0.421
2025-05-24,Handysize,Australia,10.08,379.1,0.208
2025-05-25,Handysize,Australia,10.07,378.1,0.281
2025-05-26,Handysize,Australia,10.07,384.4,0.206
2025-05-27,Handysize,Australia,10.19,379.2,0.314
2025-05-28,Handysize,Australia,10.0,375.4,0.65
2025-05-29,Handysize,Australia,10.05,386.8,0.306
2025-05-30,Handysize,Australia,10.24,393.4,0.554
2025-05-31,Handysize,Australia,9.91,386.1,0.05
2025-06-01,Handysize,Australia,9.75,375.9,0.136
2025-06-02,Handysize,Australia,9.53,373.6,0.52
2025-06-03,Handysize,Australia,9.31,366.9,0.532
2025-06-04,Handysize,Australia,9.38,397.2,0.267
2025-06-05,Handysize,Australia,9.53,386.0,0.049
2025-06-06,Handysize,Australia,9.69,388.1,0.298
2025-06-07,Handysize,Australia,9.73,394.9,0.272
2025-06-08,Handysize,Australia,9.8,381.9,0.212
2025-06-09,Handysize,Australia,9.76,402.6,0.287
2025-06-10,Handysize,Australia,9.72,390.0,0.35
2025-06-11,Handysize,Australia,9.69,386.7,0.405
2025-06-12,Handysize,Australia,9.78,394.2,0.513
2025-06-13,Handysize,Australia,9.84,382.4,0.41
2025-06-14,Handysize,Australia,9.52,386.9,0.412
2025-06-15,Handysize,Australia,9.45,391.9,0.331
2025-06-16,Handysize,Australia,9.35,384.5,0.274
2025-06-17,Handysize,Australia,9.45,400.1,0.33
2025-06-18,Handysize,Australia,9.61,406.0,0.06
2025-06-19,Handysize,Australia,9.73,391.3,0.436
2025-06-20,Handysize,Australia,9.92,394.9,0.262
2025-06-21,Handysize,Australia,9.84,385.1,0.171
2025-06-22,Handysize,Australia,9.91,410.0,0.205
2025-06-23,Handysize,Australia,10.06,420.3,0.392
2025-06-24,Handysize,Australia,10.03,373.7,0.306
2025-06-25,Handysize,Australia,9.75,400.7,0.17
2025-06-26,Handysize,Australia,9.76,388.3,0.526
2025-06-27,Handysize,Australia,9.93,399.6,0.487
2025-06-28,Handysize,Australia,9.67,392.2,0.57
2025-06-29,Handysize,Australia,9.78,415.2,0.214
2025-06-30,Handysize,Australia,9.91,399.5,0.0
2025-07-01,Handysize,Australia,9.93,405.5,0.598
2025-07-02,Handysize,Australia,9.79,383.8,0.317
2025-07-03,Handysize,Australia,9.41,422.2,0.263
2025-07-04,Handysize,Australia,9.18,410.2,0.161
2025-07-05,Handysize,Australia,9.28,396.2,0.111
2025-07-06,Handysize,Australia,9.11,385.1,0.146
2025-07-07,Handysize,Australia,9.06,369.4,0.302
2025-07-08,Handysize,Australia,9.01,386.4,0.522
2025-07-09,Handysize,Australia,8.78,395.3,0.014
2025-07-10,Handysize,Australia,8.65,397.3,0.236
2025-07-11,Handysize,Australia,8.48,368.9,0.26
2025-07-12,Handysize,Australia,8.54,384.9,0.243
2025-07-13,Handysize,Australia,8.4,396.9,0.155
2025-07-14,Handysize,Australia,8.34,375.2,0.415
2025-07-15,Handysize,Australia,8.38,380.8,0.439
2025-07-16,Handysize,Australia,8.09,372.6,0.411
2025-07-17,Handysize,Australia,7.91,388.5,0.361
